id,player_name,games,time,goals,xG,assists,xA,shots,key_passes,yellow_cards,red_cards,position,team_title,npg,npxG,xGChain,xGBuildup
1189,Lucas Boyé,35,2500,7,9.719672399573028,2,3.5554743418470025,72,28,7,1,F S,Elche,7,8.976394372992218,12.715304585173726,3.5361030101776123
4175,Pere Milla,31,1882,6,5.174815798178315,1,1.3084059935063124,36,13,6,0,F M S,Elche,3,2.9449808094650507,5.5135867381468415,2.2564130621030927
2057,Ezequiel Ponce,33,1080,4,4.292130868881941,0,0.5075208488851786,29,10,2,1,F M S,Elche,4,4.292130868881941,4.121271654963493,1.3701778054237366
8895,Tete Morente,32,2099,4,3.4170382358133797,0,1.2339700432494285,46,16,5,0,D F M S,Elche,4,3.4170382358133797,4.962422214448452,2.0328816594555974
4146,Fidel,27,1765,3,2.225505981594324,2,3.321523784659803,14,29,5,0,F M S,Elche,2,1.4822279550135136,5.355835731141269,2.8275361387059093
9809,José Ángel Carmona,19,1128,3,1.8526497036218643,1,0.4945716978982091,10,6,7,2,D M S,Elche,3,1.8526497036218643,2.410325043834746,0.7621443970128894
1461,Pol Lirola,12,629,1,0.4190190136432647,0,0.6457744911313057,1,7,1,0,D S,Elche,1,0.4190190136432647,1.661911103874445,0.6250379886478186
2566,Roger,26,1296,1,3.641261495649815,1,0.8857751749455929,21,14,3,0,F M S,Elche,1,3.641261495649815,5.267436446622014,0.828834243118763
2609,Gerard Gumbau,35,2765,1,2.2453443557024,6,6.206648557446897,47,72,11,0,M S,Elche,1,2.2453443557024,8.75935653410852,5.912355614826083
7586,Álex Collado,16,728,1,0.9215136133134364,1,1.717414028942585,17,20,1,0,M S,Elche,1,0.9215136133134364,3.8456099461764097,2.2918555242940784
8891,Gonzalo Verdú,16,687,1,0.7866618158295751,0,0.0,9,0,1,2,D S,Elche,1,0.7866618158295751,0.2277244813740253,0.2277244813740253
8893,Josan,26,1023,1,0.258119199424982,3,1.5501933973282576,6,15,3,0,D M S,Elche,1,0.258119199424982,4.147439188323915,3.328213225118816
708,Federico Fernández,1,90,0,0.0,0,0.0,0,0,0,0,D,Elche,0,0.0,0.0,0.0
2071,Diego González,16,935,0,0.7587297055870295,0,0.0,6,0,5,0,D S,Elche,0,0.7587297055870295,1.1969764064997437,1.1823968067765236
2109,Enzo Roco,22,1683,0,0.6690814979374409,0,0.0435944013297557,10,1,4,1,D S,Elche,0,0.6690814979374409,2.1547458954155445,2.1547458954155445
2291,Pape Cheikh,2,31,0,0.0,0,0.0,0,0,1,0,S,Elche,0,0.0,0.075419083237648,0.075419083237648
2353,Pedro Bigas,28,2019,0,1.843705258332193,0,0.0,22,0,4,2,D S,Elche,0,1.843705258332193,3.1934676244854927,2.830895733088255
2456,Omar Mascarell,28,2455,0,0.2825762964785099,1,1.2070295959711077,9,21,6,0,D M,Elche,0,0.2825762964785099,3.5242718560621142,3.2521021543070674
3295,Javier Pastore,1,1,0,0.0,0,0.0,0,0,0,0,S,Elche,0,0.0,0.0,0.0
5101,Carlos Clerc,32,2674,0,0.5738585004583001,1,2.009825073182583,9,16,5,0,D M S,Elche,0,0.5738585004583001,4.2732432736083865,3.531232744455337
5573,Domingos Quina,10,234,0,0.1280968990176916,0,0.4291602000594139,5,3,1,1,M S,Elche,0,0.1280968990176916,0.5352402180433273,0.451067317277193
6242,Johan Mojica,20,891,0,0.1489086439833045,0,1.0966458162292838,5,12,2,0,D S,Elche,0,0.1489086439833045,2.5897825779393315,1.6876649111509323
6573,Axel Werner,2,180,0,0.0,0,0.0,0,0,0,0,GK,Elche,0,0.0,0.0,0.0
8029,Lisandro Magallán,14,911,0,0.6866988390684128,0,0.1502538360655307,6,2,0,1,D S,Elche,0,0.6866988390684128,1.7859338382259011,1.6845378438010812
8890,Edgar Badía,36,3240,0,0.0,0,0.0,0,0,2,0,GK,Elche,0,0.0,2.0145446453243494,2.0145446453243494
8894,Raúl Guti,28,1078,0,1.9593092072755096,0,0.0542521979659795,20,2,1,0,M S,Elche,0,1.9593092072755096,2.7505356166511774,0.9695925153791904
9199,John Donald,14,1089,0,0.0999504644423723,0,0.0573993995785713,2,2,3,1,D M S,Elche,0,0.0999504644423723,2.3434935193508863,2.335855824872852
9340,Helibelton Palacios,24,1939,0,0.2758815065026283,0,1.0914080180227757,4,7,6,0,D S,Elche,0,0.2758815065026283,3.584040131419897,2.688274197280407
9813,Randy Nteka,24,837,0,1.917810644954443,0,0.7097753500565886,18,7,1,1,F M S,Elche,0,1.917810644954443,3.699393578805029,1.3206904083490372
10998,Alejandro Alfaro,1,11,0,0.0,0,0.0,0,0,0,0,S,Elche,0,0.0,0.0,0.0
11121,Nicolás Fernández Mercau,18,451,0,0.4591419603675604,1,0.8877744702622294,5,13,2,0,D M S,Elche,0,0.4591419603675604,1.287952252663672,0.7780531579628587
11285,Lautaro Blanco,17,867,0,0.0239383541047573,2,1.593231437727809,1,12,2,0,D M S,Elche,0,0.0239383541047573,2.4575106780976057,1.245051022619009
